DZN_CODE_2021,AREA_ALBERS_SQKM,SA2_CODE_2021
214233323,2004.586,217011423
214233324,1674.3772,217011423
214233325,2878.9966,217011423
214240001,1.3384,207021424
214240002,2.999,207021424
214240003,0.9945,207021424
214240004,1.0711,207021424
214250001,1.1416,207021425
214250002,0.3535,207021425
214250003,1.2107,207021425
214250004,1.0679,207021425
214250005,0.9947,207021425
214260001,1.3303,208021426
214260002,1.1035,208021426
214260003,0.9699,208021426
214260004,0.5524,208021426
214260005,0.6428,208021426
214270001,1.1629,208021427
214270002,1.5936,208021427
214270003,1.8317,208021427
214280001,0.2852,209021428
214280002,0.4451,209021428
214280003,0.3644,209021428
214280004,0.3047,209021428
214280005,0.9784,209021428
214280006,0.4097,209021428
214280007,0.2963,209021428
214280008,0.483,209021428
214280009,0.4154,209021428
214280010,0.2337,209021428
214280011,0.1468,209021428
214280012,0.2075,209021428
214280013,0.3654,209021428
214280014,0.3898,209021428
214280015,0.5107,209021428
214280016,0.5467,209021428
214280017,0.3576,209021428
214280018,0.1722,209021428
214280019,0.1872,209021428
214280020,0.2319,209021428
214280021,0.0954,209021428
214280022,0.3186,209021428
214290001,0.6061,209021429
214290002,1.1479,209021429
214290003,0.572,209021429
214290004,0.596,209021429
214290005,0.6459,209021429
214310001,3.29,209041431
214310002,0.38,209041431
214310003,4.0991,209041431
214320001,1.2522,209041432
214320002,0.53,209041432
214320003,0.267,209041432
214320004,0.3082,209041432
214320005,0.5676,209041432
214320006,0.4004,209041432
214320007,0.1211,209041432
214320008,8.9984,209041432
214320009,0.4149,209041432
214320010,2.0747,209041432
214320011,0.6681,209041432
214320012,0.2688,209041432
214330001,4.9899,209041433
214330002,0.3583,209041433
214330003,2.0091,209041433
214350001,7.3551,209041435
214350002,2.1062,209041435
214350003,1.9368,209041435
214350004,2.3113,209041435
214360001,1.6686,209041436
214360002,2.2808,209041436
214360003,1.2117,209041436
214360004,1.38,209041436
214360005,1.2034,209041436
214370001,40.6871,209041437
214370002,11.2375,209041437
214370003,1.9674,209041437
214390001,1.5225,210031439
214400001,3.0502,210031440
214410001,0.0935,210051441
214410002,1.1363,210051441
214410003,0.9397,210051441
214410004,0.5325,210051441
214410005,1.2665,210051441
214420001,4.5377,210051442
214420002,8.8137,210051442
214430001,0.5413,210051443
214430002,0.5076,210051443
214430003,0.5776,210051443
214430004,0.5183,210051443
214430005,0.5528,210051443
214430006,0.9705,210051443
214430007,0.8141,210051443
214430008,1.1647,210051443
214430009,3.1867,210051443
214430010,1.5946,210051443
214430011,1.486,210051443
214450001,70.8359,210051445
214460001,0.8056,211011446
214460002,1.4171,211011446
214460003,0.5674,211011446
214460004,1.5963,211011446
214460005,0.6241,211011446
214460006,1.0808,211011446
214460007,0.2955,211011446
214460008,0.3954,211011446
214460009,0.7766,211011446
214460010,0.6644,211011446
214460011,0.8237,211011446
214460012,1.3069,211011446
214460013,0.7691,211011446
214460014,0.1402,211011446
214470001,1.3095,211011447
214470002,1.7841,211011447
214470003,0.4621,211011447
214470004,1.1704,211011447
214470005,0.4619,211011447
214470006,0.9833,211011447
214470007,0.8138,211011447
214480001,0.8504,211011448
214480002,1.2972,211011448
214480003,1.0702,211011448
214480004,0.6921,211011448
214480005,1.5509,211011448
214480006,1.5521,211011448
214480007,0.8234,211011448
214480008,1.0427,211011448
214480009,0.2709,211011448
214490001,4.9565,211011449
214490002,0.7598,211011449
214500001,0.9287,211031450
214500002,1.1789,211031450
214500003,0.1737,211031450
214500004,1.065,211031450
214500005,0.4117,211031450
214500006,0.4364,211031450
214500007,0.3209,211031450
214500008,1.6268,211031450
214500009,0.9739,211031450
214500010,0.4596,211031450
214500011,0.5226,211031450
214510001,0.527,211031451
214510002,0.7791,211031451
214510003,0.3172,211031451
214510004,0.2138,211031451
214510005,0.4274,211031451
214510006,0.5552,211031451
214510007,0.3012,211031451
214510008,1.1572,211031451
214510009,1.9388,211031451
214510010,0.581,211031451
214520001,1.3686,211031452
214520002,0.7131,211031452
214520003,0.7743,211031452
214530001,8.7287,212021453
214530002,4.4887,212021453
214530003,1.2572,212021453
214540001,1.7378,212021454
214540002,2.3422,212021454
214540003,1.5073,212021454
214550001,2.3503,212021455
214550002,2.5237,212021455
214560001,2.3604,212021456
214560002,2.5396,212021456
214560003,0.6215,212021456
214560004,1.448,212021456
214560005,0.6977,212021456
214560006,0.7822,212021456
214560007,0.856,212021456
214570001,2.3166,212031457
214570002,2.2359,212031457
214570003,1.6679,212031457
214580001,4.4783,212031458
214580002,2.2988,212031458
214590001,0.6126,212041459
214590002,1.068,212041459
214590003,1.1031,212041459
214590004,0.9834,212041459
214600001,0.9043,212041460
214600002,0.8276,212041460
214600003,0.5336,212041460
214600005,0.9295,212041460
214600006,0.4151,212041460
214600007,1.1845,212041460
214610001,2.552,213041461
214620001,1.9954,213041462
214630001,0.5042,213041463
214630002,0.6449,213041463
214630003,4.241,213041463
214630004,1.5625,213041463
214640001,6.1802,213051464
214640002,8.1602,213051464
214640003,4.695,213051464
214660001,2.8532,213051466
214660002,6.5687,213051466
214670001,1.8033,213051467
214670002,1.3606,213051467
214670003,0.6655,213051467
214670004,0.8693,213051467
214670005,1.3731,213051467
214670007,0.8338,213051467
214670008,0.8513,213051467
214680001,1.5883,213051468
214680002,1.0969,213051468
214680003,1.3432,213051468
214680004,1.0317,213051468
214680005,119.8711,213051468
214680006,2.1923,213051468
214680007,0.5396,213051468
214690001,6.6423,215021469
214690002,3.397,215021469
214690003,8.6581,215021469
214690004,6.4196,215021469
214700001,10.3701,215021470
214700002,40.628,215021470
214710001,2.855,217031471
214710002,51.5416,217031471
214710003,43.7213,217031471
214720001,5.4057,217031472
214720002,44.5382,217031472
214720003,3.6408,217031472
214720004,1.1497,217031472
214730001,1934.2762,217031473
214740001,2534.5646,217031474
214740002,3.7639,217031474
214750001,1801.5655,217031475
214750002,3.6426,217031475
214760001,1501.4324,217031476
214760002,4.4571,217031476
214770001,1010.6901,217041477
214770002,1744.171,217041477
214770003,5.3528,217041477
214770004,515.585,217041477
214780001,647.6993,217041478
214780002,8.0833,217041478
214780003,1378.4051,217041478
214780004,3.5749,217041478
214790001,5.7586,217041479
214790002,48.2393,217041479
214790003,3.7687,217041479
214790004,4.6533,217041479
214800001,39.6581,217041480
214800002,53.7782,217041480
214800003,6.0225,217041480
214800004,10.8391,217041480
214800005,1.5145,217041480
214800006,0.9573,217041480
214800007,2.9706,217041480
214800008,3.4839,217041480
214800009,0.9715,217041480
214810001,0.3358,201011481
214810002,0.6425,201011481
214810003,2.1557,201011481
214810004,10.7129,201011481
214810005,1.3928,201011481
214810006,3.9762,201011481
214820001,0.2606,201011482
214820002,1.7298,201011482
214820003,5.3227,201011482
214820004,24.6324,201011482
214820005,1.01,201011482
214820006,1.678,201011482
214820007,38.5084,201011482
214830001,3.4674,201011483
214830002,0.5383,201011483
214830003,2.187,201011483
214830004,4.0905,201011483
214830005,11.9896,201011483
214840001,2.2428,201011484
214840002,4.3678,201011484
214840003,3.9707,201011484
214850001,16.9857,203021485
214850002,0.7766,203021485
214850003,0.3543,203021485
214860001,1.042,203021486
214860002,1.7657,203021486
214860003,1.3935,203021486
214860004,1.074,203021486
214860005,2.4125,203021486
214860006,2.0355,203021486
214860007,2.5029,203021486
214860008,54.5567,203021486
214860009,3.1157,203021486
214860010,4.4525,203021486
214870001,28.9501,203021487
214870002,1.6107,203021487
214870003,0.7149,203021487
214870004,2.1723,203021487
214870005,2.334,203021487
214870006,1.806,203021487
214880001,1.3181,203021488
214880002,1.6523,203021488
214880003,0.6764,203021488
214880004,0.9188,203021488
214880005,1.8969,203021488
214890001,4.1727,203031489
214890002,84.0386,203031489
214900001,5.9668,203031490
214900002,55.6874,203031490
214900003,7.1139,203031490
214910001,1.3026,204031491
214910002,5.2736,204031491
214910003,98.2286,204031491
214910004,9.9002,204031491
214910005,79.4678,204031491
214910006,51.7622,204031491
214910007,2.874,204031491
214920001,3.003,204031492
214920002,5.7151,204031492
214920003,14.4395,204031492
214920004,2.2354,204031492
214920005,1.0581,204031492
214920006,0.673,204031492
214920007,3.189,204031492
214930001,95.5921,205041493
214930002,1.9446,205041493
214930003,0.8096,205041493
214930004,3.2515,205041493
214930005,2.2395,205041493
214930006,4.1382,205041493
214930007,0.3545,205041493
214940001,7.314,205041494
214940002,1.2061,205041494
214940003,0.3111,205041494
214940004,0.1577,205041494
214940005,1.8758,205041494
214940006,27.3251,205041494
214940007,1.7639,205041494
214940008,1.3891,205041494
214950001,0.6676,206011495
214950002,0.3191,206011495
214950003,0.3537,206011495
214950004,0.4624,206011495
214950005,0.6063,206011495
214960001,0.3848,206011496
214960002,0.2279,206011496
214960003,0.444,206011496
214960004,0.3138,206011496
214960005,0.2505,206011496
214960006,0.5518,206011496
214960007,0.2451,206011496
214960008,0.3155,206011496
214970001,0.2314,206011497
214970002,0.4803,206011497
214970003,0.4914,206011497
214970004,0.6888,206011497
214970005,0.8655,206011497
214970006,0.6436,206011497
214970007,0.3461,206011497
214980001,1.0466,206011498
214980002,1.1472,206011498
214980003,0.9938,206011498
214990001,0.3923,206021499
214990002,0.3924,206021499
214990003,0.3261,206021499
214990004,0.2752,206021499
214990005,0.4681,206021499
214990006,0.0289,206021499
214990007,0.0504,206021499
214990008,0.3987,206021499
214990009,0.7858,206021499
214990010,0.3955,206021499
215000001,0.4464,206021500
215000002,0.6951,206021500
215000003,0.5736,206021500
215000004,0.4587,206021500
215000005,0.4578,206021500
215010001,1.5515,206031501
215010002,0.7324,206031501
215010003,1.2258,206031501
215010004,1.3789,206031501
215020001,0.3967,206031502
215020002,0.5865,206031502
215020003,0.3026,206031502
215020004,0.6376,206031502
215020005,1.2938,206031502
215020006,0.3371,206031502
215030001,0.027,206041503
215030002,0.0271,206041503
215030003,0.027,206041503
215030004,0.0269,206041503
215030005,0.027,206041503
215030006,0.0267,206041503
215030007,0.027,206041503
215030008,0.0265,206041503
215030009,0.0271,206041503
215030010,0.0268,206041503
215030011,0.0268,206041503
215030012,0.0268,206041503
215030013,0.027,206041503
215030014,0.0266,206041503
215030015,0.0271,206041503
215030016,0.0269,206041503
215030017,0.0272,206041503
215030018,0.0268,206041503
215030019,0.0268,206041503
215030020,0.0269,206041503
215030021,0.027,206041503
215030022,0.0269,206041503
215030023,0.0269,206041503
215030024,0.0271,206041503
215030025,0.0266,206041503
215030026,0.0268,206041503
215030027,0.0274,206041503
215030028,0.0267,206041503
215030029,0.0486,206041503
215040001,0.0268,206041504
215040002,0.0269,206041504
215040003,0.0539,206041504
215040004,0.0269,206041504
215040005,0.0268,206041504
215040006,0.126,206041504
215040007,0.1092,206041504
215040008,0.0472,206041504
215040009,0.1179,206041504
215050001,0.0269,206041505
215050002,0.027,206041505
215050003,0.0271,206041505
215050004,0.0266,206041505
215050005,0.0266,206041505
215050006,0.0282,206041505
215050007,0.0283,206041505
215050008,0.0274,206041505
215050009,0.0271,206041505
215050010,0.0271,206041505
215050011,0.0269,206041505
215050012,0.0272,206041505
215050013,0.0269,206041505
215050014,0.0268,206041505
215050015,0.0268,206041505
215050016,0.0272,206041505
215050017,0.0269,206041505
215050018,0.0268,206041505
215050019,0.0268,206041505
215050020,0.0268,206041505
215050021,0.0269,206041505
215050022,0.0269,206041505
215050023,0.0269,206041505
215050024,0.027,206041505
215050025,0.0271,206041505
215050026,0.0269,206041505
215050027,0.0271,206041505
215050028,0.0271,206041505
215050029,0.0266,206041505
215050030,0.0267,206041505
215050031,0.0974,206041505
215050032,0.0971,206041505
215060001,0.3426,206041506
215060002,0.3477,206041506
215060003,0.1505,206041506
215060004,0.5321,206041506
215060005,0.1079,206041506
215060006,0.2497,206041506
215060007,0.1755,206041506
215060008,0.1205,206041506
215060009,0.2077,206041506
215060010,0.1906,206041506
215070001,1.3511,206041507
215080001,0.3907,206041508
215080002,0.1128,206041508
215080003,0.1072,206041508
215080004,0.1331,206041508
215080005,0.1058,206041508
215090001,0.0947,206041509
215090002,0.1065,206041509
215090003,0.0629,206041509
215090004,0.1443,206041509
215090005,0.084,206041509
215090006,0.1271,206041509
215090007,0.0712,206041509
215090008,0.1133,206041509
215100001,0.247,206041510
215100002,0.0392,206041510
215100003,0.1135,206041510
215100004,0.2024,206041510
215100005,0.2226,206041510
215110001,0.3425,206051511
215110002,0.3789,206051511
215110003,0.2962,206051511
215110004,0.3675,206051511
215110005,2.0114,206051511
215110006,0.9882,206051511
215110007,1.1488,206051511
215110008,0.5783,206051511
215110009,0.2858,206051511
215110010,0.3783,206051511
215110011,0.6405,206051511
215110012,0.2262,206051511
215120001,0.1284,206051512
215120002,0.2019,206051512
215120003,0.3848,206051512
215120004,0.2046,206051512
215120005,0.1402,206051512
215120006,0.1218,206051512
215120007,0.2845,206051512
215120008,0.252,206051512
215120009,0.057,206051512
215120010,0.1145,206051512
215130001,0.3336,206051513
215130002,0.3548,206051513
215130003,0.4217,206051513
215130004,0.2418,206051513
215130005,0.1856,206051513
215140001,0.107,206051514
215140002,0.422,206051514
215140003,0.4527,206051514
215140004,0.4754,206051514
215140005,0.3931,206051514
215140006,0.1117,206051514
215140007,0.4018,206051514
215150001,0.1715,206061515
215150002,0.1421,206061515
215150003,0.4661,206061515
215150004,0.3899,206061515
215160001,0.2185,206061516
215160002,0.1839,206061516
215160003,0.2098,206061516
215160004,0.1742,206061516
215160005,0.1765,206061516
215160006,0.2065,206061516
215160007,0.1781,206061516
215170001,0.2442,206071517
215170002,0.317,206071517
215170003,0.2407,206071517
215170004,0.1182,206071517
215170005,0.1478,206071517
215170006,0.1361,206071517
215170007,0.1912,206071517
215170008,0.3046,206071517
215170009,0.2491,206071517
215170010,0.5027,206071517
215170011,0.4147,206071517
215170012,0.1506,206071517
215170013,0.1173,206071517
215170014,0.1071,206071517
215170015,0.0821,206071517
215170016,0.1338,206071517
215170017,0.0895,206071517
215170018,0.2257,206071517
215170019,0.2652,206071517
215170020,0.2515,206071517
215180001,0.1237,206071518
215180002,0.1256,206071518
215180003,0.2414,206071518
215180004,0.2421,206071518
215180005,0.2379,206071518
215180006,0.49,206071518
215180007,0.2838,206071518
215180008,0.1788,206071518
215190001,0.5623,207011519
215190002,0.4021,207011519
215190003,0.2507,207011519
215190004,0.6087,207011519
215190005,0.5568,207011519
215190006,0.0752,207011519
215200001,0.1082,207011520
215200002,0.151,207011520
215200003,0.1069,207011520
215200004,0.6809,207011520
215200005,0.5483,207011520
215200006,0.9273,207011520
215200007,0.1158,207011520
215200008,0.5779,207011520
215210001,0.1387,207011521
215210002,0.4239,207011521
215210003,0.1948,207011521
215210004,0.1336,207011521
215210005,0.5591,207011521
215210006,0.504,207011521
215210007,1.0967,207011521
215210008,1.2727,207011521
215220001,0.3186,207011522
215220002,1.0344,207011522
215220003,1.0655,207011522
215220004,0.1812,207011522
215220005,1.6834,207011522
215220006,0.2623,207011522
215220007,0.5875,207011522
215220008,0.5386,207011522
215220009,0.5391,207011522
215230001,1.0597,209021523
215230002,1.5375,209021523
215230003,2.1908,209021523
